categories,business_id,name,longitude,latitude,stars
"American (Traditional), Restaurants, Steakhouses",e7bcP2P8WO0NFe1DjjoYQA,The Horny Toad,-111.93503500000001,33.833117,3.5
"Fast Food, Restaurants, Burgers",LAXd3Y4XSy4X9iaHFwqK_A,Carl's Jr,-111.89610290000002,33.6238144,2.5
"Mexican, Restaurants, Fast Food",Sz33V_SCMJw9fhnIOpZrmQ,El Pollo Loco,-111.9266355,33.41392631,4.0
"Thai, Restaurants, Asian Fusion, Vietnamese",24YIAXzArY1w2GXzoUbcmw,Wok In,-111.6688207,33.415843699999996,4.0
"Sandwiches, Burgers, Restaurants, Bars, American (Traditional), Nightlife",YM4nM68YTzru8Hj_c5SvHA,Cold Beers & Cheeseburgers,-112.20366429999999,33.6829315,3.0
"Restaurants, Food, Pizza",6ylM5QEoE24BR83RtuKHNg,Luigi's Pizza,-111.90997800000001,33.3478761,3.5
"Asian Fusion, Restaurants, Japanese, Hawaiian",Iur8bZ-qKXWl_tvQnaxVzg,Teriyaki Madness,-111.6838716,33.392493,3.5
"Desserts, Food, Restaurants, Seafood, Sandwiches, American (Traditional), American (New)",eC3wxjsG4mjK_Y4YbBILYQ,Dash Grill,-112.22086110000001,33.6244629,4.0
"Restaurants, Specialty Food, Greek, Sandwiches, Middle Eastern, Bars, Nightlife, Hookah Bars, Lounges, Food, Ethnic Food",OicSihRji2HmUlv7_4YEBg,Cafe Istanbul & Market,-111.9169665,33.4148837,4.0
"Chinese, Restaurants",yr7tfzFc88ciGvAwAypCqg,Sunshine Moon Peking Pub,-111.9302928,33.4960515,3.5
"Restaurants, Greek",6nXGWiwT6L6bZ0N68tFCEQ,Romen's Gyros,-112.276124,33.6396113,2.0
"Mexican, Restaurants",JCmnEGCE5GPQeseGDWOqeQ,Neriberto's,-112.185271,33.518614899999996,2.5
"Italian, Restaurants",BgAV4IwXkd8gpuyUJX2wnQ,Uncle Louie The Restaurant,-111.923468,33.769442,3.5
"Vegetarian, Gluten-Free, Restaurants, Vegan",OoKNxTMu5YAaNgQKQ4SrzA,Desert Roots Kitchen,-111.94034599999999,33.42597382,4.5
"Thai, Restaurants",jXEwGfy3bzI8t4TkMF-c4A,Char's Thai Restaurant,-111.92523100000001,33.421712,3.0
"Tex-Mex, Mexican, Restaurants, Mass Media",2lF1UsGcDpDpaI1lXgRX_g,Abuelo's,-111.90195630000001,33.30620631,3.5
"Pizza, Restaurants, Fast Food",Yuml4M6_FKQNaLlOEt1udw,Little Caesars Pizza,-112.0621105,33.655713899999995,2.5
"Caribbean, Restaurants, Mexican, Latin American",ms7cmWkPiSBDTnz-1sv2kQ,Ticoz Latin Kitchen,-112.0653424,33.51167798,4.0
"Restaurants, Delis, Fast Food, Sandwiches",vDEmA4KkKgP5htnp9qMHbA,TOGO'S Sandwiches,-111.93022479999999,33.3217139,4.0
"Mexican, Restaurants, Breakfast & Brunch",wdCH53icp_R2jJDrCZk42g,La Casa Blanca,-111.82355520000002,33.2240094,3.0
"Fast Food, Restaurants",mVDXeHkpWK-GNqdi7fN4MQ,Long John Silver's,-111.9080673,33.3925512,3.0
"Restaurants, Food, Cafes, Coffee & Tea, Juice Bars & Smoothies, Sandwiches",DDB1Uas9WaomMOlANDL56A,Cafe North,-111.8728098,33.61663816,4.0
"Sandwiches, Restaurants, Delis, American (Traditional)",3sOS8wKatd_Uoa9VEJHhrw,Miracle Mile Delicatessen,-112.04721780000001,33.5017123,4.5
"Restaurants, Sushi Bars, Japanese, Steakhouses",HH6oAioFape3mls9xcs4hw,Osaka P83,-112.2378544,33.63042004,3.5
"Nightlife, Cocktail Bars, Breakfast & Brunch, Italian, Restaurants, Bars",iLLzOJLU4tPAN9UUHlyZiQ,Nico Heirloom Kitchen,-111.789999,33.356545000000004,4.0
"Korean, Restaurants, Sushi Bars",mSibSn9jCe8zKNyPOhyysg,Arirang Korean BBQ,-111.842793,33.350578999999996,3.5
"Caribbean, Mexican, American (New), Restaurants",2mPpJusYvEJJ8fGxSXK2VA,Las Palmas Cantina,-111.84258670000001,33.3021622,4.0
"Food, Restaurants, American (Traditional), Fast Food",Z2lhc3Oe3tRmupnJSa0Kig,Cousins Subs,-112.1745837,33.640142100000006,4.0
"Restaurants, Breakfast & Brunch, Cafes, American (Traditional)",3JTGnElYrZvul4Q-aUIx9Q,First Watch,-111.924627,33.5266038,4.0
"Fast Food, Restaurants, Food, American (New), Hot Dogs",_HGz-BfLYJlShdz_eg3BOw,Windy City Dogs,-112.3260929,33.5748903,4.5
"Restaurants, Lounges, Burgers, Nightlife, Breakfast & Brunch, American (New), Bars",06lCNuSrCnaU6eq0EV4PYg,Province Urban Kitchen & Bar,-112.073067,33.4517282,4.0
"Steakhouses, American (Traditional), Burgers, American (New), Restaurants, Bars, Nightlife",fCJrZIzz85_8Uhf072QVnA,Village Tavern,-111.9244696,33.56437801,4.0
"Cajun/Creole, Pizza, Restaurants, Chicken Wings",9sTVmRoNEp5qbKkrdzEW8w,Krispy Krunchy Chicken,-112.0983301,33.436326,2.5
"Food, Italian, Restaurants",R6F-q7Lzqs9yJwUJuzruAA,Tuscan Oven,-112.261149,33.5316532,2.5
"Tacos, Bars, Nightlife, Mexican, Sports Bars, Salad, Restaurants",U9fmb27IvbR5wblDWIuj7w,Taqueria Louie,-111.91270659999999,33.35100483,4.0
"Restaurants, Fast Food, Sandwiches, Delis",D5H_unBtIAOlnnUXo-GxyA,Jimmy John's,-112.0681582,33.64125284,3.0
"Fast Food, Burgers, Restaurants",Vo3pGC1L6_9m1wF4vWqpGw,Five Guys,-111.74931979999998,33.30622043,3.5
"Salad, Food, Desserts, Mexican, Restaurants",joTw5858fDh3Y_rF0NDOsg,Carlos O'Brien's Mexican Restaurant,-111.93054,33.658418,3.5
"Restaurants, American (Traditional)",#NAME?,Jb's Restaurants,-112.3581388,33.497327399999996,3.0
"American (New), Nightlife, Sports Bars, Pool Halls, Bars, Burgers, Restaurants",j8yLK5Tzemj3frwdk7SUXA,Skip and Jan's Sports Bar,-111.82273980000001,33.3364364,3.0
"Breakfast & Brunch, Coffee & Tea, Food, Restaurants",WF19EfncANYr_0iX89bJKQ,Brew Coffee and Tea,-112.33899450000001,33.480098100000006,5.0
"Breweries, American (New), Food, Restaurants",WSdANzoNmwLPAVuVw5SOFw,Nimbus American Bistro N' Brewery,-111.9203854,33.5392485,3.0
"Restaurants, American (Traditional)",h8HgbmRmLc934RMgCOQVzg,Cafe 87,-111.681397,33.582107,3.0
"Restaurants, Desserts, Cafes, Food, Coffee & Tea",GUW9GAZyU9MpgkYsPbarow,Pinoy's Best Gourmet Coffee,-112.2237861,33.64185707,4.0
"Barbeque, Restaurants, Steakhouses, American (Traditional)",XQfq4tmOHUSn2vvjNj-zJg,Texas Roadhouse,-111.78914099999999,33.278223,3.5
"Food, Restaurants, Hot Dogs",FfoI8uLgWNl0gYTsXC_gCQ,Hot Dog Kings,-111.68557369999999,33.2787199,5.0
"Restaurants, Chinese",4_yC0H9EVUFDmEj4sNaMiQ,Big Heng,-112.096976,33.538144,4.5
"American (New), Soup, Restaurants, Sandwiches, Salad",Edq3REDbBfss0WQu2Ta93w,Café Zupas,-112.1136988,33.7150963,3.0
"Mexican, Restaurants",J2yHV9KNwBHD7bnGMANCpw,Cajeme Birrieria Y Taqueria,-112.14926059999999,33.49524378,4.5
"Restaurants, Sandwiches, Bakeries, Food",mI0lAgNkO9gQSQkEFsuA1A,Sugarbakers Cafe & Bakery,-111.92706609999999,33.527824,4.0
"Mexican, Restaurants",nA3DdgIQVROeQg98YCyeZw,Gordy's Mexican Food,-111.7525371,33.3927865,4.5
"Restaurants, American (Traditional)",iPXKHoEdpXG7Ysqg7UZ3ZQ,The Dugout Sports Grill,-111.9797915,33.305511800000005,2.5
"Caterers, Mexican, Restaurants, Event Planning & Services, Food Stands, Tacos",CLVhV8l1GMYSzB-lWjaq6Q,Mr. Mesquite Taqueria,-111.9397353,33.4251798,4.0
"Bagels, Sandwiches, Food, Breakfast & Brunch, Bakeries, Restaurants",pEKjzT2jcUhAplOg0Ahyyg,Bagel Gourmet,-112.12099209999998,33.6388635,4.0
"Restaurants, Fast Food, Burgers, American (New)",pOtdsa2yiFeNs4VdoAGGqA,Five Guys,-111.9762581,33.583068,3.5
"Asian Fusion, Restaurants, Vietnamese",QpuihLLV-lA_VYO3TVZE_g,CreAsian Bar & Grill,-111.9199712,33.4153043,4.5
"Diners, Breakfast & Brunch, Restaurants, Mexican",SxelcKtJlN6X2Vlak0wXHw,Mi Pueblo,-112.12561459999999,33.57412415,4.0
"Restaurants, Salad, Sandwiches, Breakfast & Brunch",8g5wu4oJx54wpsvdDIas4Q,Redz Urban Table,-111.986426,33.48261572,3.5
"Restaurants, American (New)",ncwxEFx319noYl0kCl9tnw,Charthouse,-111.931118,33.61687492,3.5
"Restaurants, Burgers, Fast Food",cezXueCCEUYphNJ_jl9PhQ,Carl's Jr.,-112.11026129999999,33.71228463,2.0
"Mexican, Restaurants, Seafood, Breakfast & Brunch",HGLMe4y0y_VsBkDLdpfBLA,Papi Chulo's Mexican Grill & Cantina,-111.92469840000001,33.510917,3.0
"Italian, Chicken Wings, Sandwiches, Pizza, Restaurants, Food Delivery Services, Food",XOKeMAuRsVkZARAnv2k7Aw,Domino's Pizza,-111.8393918,33.4229267,2.5
"American (New), Breakfast & Brunch, Restaurants, Tex-Mex, Buffets, American (Traditional)",GC6p25n0QNhRWZw6YMuMcw,Mission Grille,-111.9391452,33.4266911,3.5
"Restaurants, Mexican",xZhNZb01n9b4e2X7bZdoVQ,Mi Patio,-112.0830342,33.4874748,4.0
"Burgers, Restaurants, American (Traditional), Sandwiches",hAZxhVoGC8kAxg0F_k7DqA,Red Robin Gourmet Burgers,-111.9281088,33.65591254,3.0
"Restaurants, Food, Coffee & Tea",cAeaXtAQrbRGVcNTdjFg7A,Starbucks,-111.9235832,33.779991100000004,3.0
"Burgers, Restaurants, Fast Food",ydhgMcBh4A_eihzEAg9LLQ,In-N-Out Burger,-111.9641591,33.3204548,4.0
"Mexican, Restaurants",xd1JeV7oqs47Fra9qtJoGQ,Filiberto's Mexican Food,-112.15360849999999,33.509061800000005,3.0
"Pizza, Nightlife, Mediterranean, Bars, Wine Bars, Restaurants",UsJYr7l0fOaQZG223BbpeA,La Bocca Urban Kitchen + Wine Bar,-111.84120859999999,33.3021309,3.0
"Delis, Restaurants, Fast Food, Sandwiches",2Qh4LZbqbQIsonZ68S7_Qw,Jersey Mike's,-112.08393400000001,33.48708361,2.5
"Mexican, Restaurants",9jdlzH0HjU9_Fi3D-_a6gA,Serrano's Mexican Food Restaurants,-111.7557758,33.3677155,3.0
"Restaurants, Fast Food, Mexican",dXoeLzpG72P7F2Lwa01riQ,Chipotle Mexican Grill,-112.35909469999999,33.63821114,2.5
"Grocery, Specialty Food, Food, Gluten-Free, Restaurants",9ezhYtCAVpd9PD8uIDRJsg,Gluten Free Country Store,-111.75462479999999,33.29020737,4.5
"Mexican, Restaurants",WHQA1tr0dztKcCQUtTT3sg,Tacos Chava,-112.12004850000001,33.4513859,4.0
"Salad, Sandwiches, Restaurants, Soup",1ytwQT_hlhoxvgDzts4Osg,Panera Bread,-111.9736513,33.676353999999996,2.0
"Restaurants, Food, Karaoke, Ethnic Food, Bars, Beer, Wine & Spirits, Sports Bars, Mexican, Nightlife, Specialty Food",Chv2JIBZ4nxz19u9A5BZ8w,Nacho Mamas,-111.94539679999998,33.376998300000004,3.5
"Restaurants, Chinese",OfqTPtPSQfCVxaSlY4qAxg,Best Hong Kong Dining,-111.87588829999999,33.39439531,3.5
"Burgers, Ice Cream & Frozen Yogurt, Cheesesteaks, Restaurants, Food, Diners",afTRHJ-fvtfADzq94Qk0Sw,Mike's Burgers & Cheesesteaks,-111.79079750000001,33.3289768,3.5
"Sandwiches, Restaurants",uHmOKM2jZXhah8BiRP5ebA,Charley's Grilled Subs,-111.9836094,33.6021872,3.0
"American (Traditional), Burgers, Breakfast & Brunch, Restaurants",oqZeUJ5glR8VMmXT6cWX9w,IHOP,-112.0438644,33.5087464,3.0
"Mexican, Breakfast & Brunch, Restaurants, Caterers, Event Planning & Services",7CzA5GqrELLJyRoaJQhlGA,Moreno's Mexican Grill,-111.8412237,33.3135539,4.0
"Tapas Bars, Breakfast & Brunch, Nightlife, American (New), Food, Wine Bars, Restaurants, Beer Bar, Burgers, Bars, Tapas/Small Plates, Cocktail Bars",mhMhYsmJB4t0-ok1ABvNBg,Original Gravity,-112.05693259999998,33.50579372,4.5
"Restaurants, Sandwiches, Fast Food",zoOxUVpuoar5_9KU61CLFw,Subway,-112.06416029999998,33.5389739,3.0
"Coffee & Tea, Restaurants, Fast Food, Burgers, Food",RhleYhdR670avsJTp7MMUw,McDonald's,-111.8920817,33.6292973,2.0
"Fast Food, Tex-Mex, Restaurants, Mexican",CiGvnoHtvvzra2RB23lNpQ,Taco Bell,-112.07367279999998,33.3781681,2.5
"Fast Food, Event Planning & Services, Mexican, Restaurants, Caterers",7kmHtcImdFJrPejNNP4TMg,Taqueria La Korita,-112.11670729999999,33.495539199999996,4.0
"Mediterranean, Restaurants, Greek",2zB-y-kobzrMXs0XMjavgw,Olive Branch Restaurant,-111.939206,33.393515,2.5
"Custom Cakes, Bakeries, Restaurants, Wedding Planning, Food, Cafes, Event Planning & Services, Grocery",6rYnfSWSkyXnlD3Fjep3PQ,Sassy's Cafe & Bakery,-111.74027279999999,33.416204,4.5
"Restaurants, Asian Fusion, Poke, Sushi Bars, Japanese, Food",0H9bomdciJmcqfojkxLnsA,Tokyo Joe's,-111.75340800000001,33.38126210000001,3.5
"Food, Restaurants, Sandwiches, Ice Cream & Frozen Yogurt",EDhyjUhc1ECLRs8ej4iggw,Yogurtland,-112.28032140000002,33.465924900000005,4.0
"Food Delivery Services, Mexican, Desserts, Do-It-Yourself Food, Salad, Food, Restaurants",wRx4bvyRc7-jHhs2NmrocQ,Taco 4U Mexican Food,-111.718599,33.392165000000006,3.0
"Restaurants, Chicken Wings, Chicken Shop, Fast Food",6R_g0Lrr-dOwSx5qxR2vHQ,KFC,-112.34100000000001,33.4494,1.0
"Restaurants, Fast Food, Pizza, Italian",dUkyIdP5j4vPE0uFnDfaWg,Papa John's Pizza,-111.822232,33.4348971,2.0
"Nightlife, Steakhouses, American (Traditional), Bars, Restaurants, Sports Bars",0FOON_PNvG0ZxIZh6Jcv2A,Applebee's,-111.8076143,33.3360094,2.5
"Bars, Restaurants, Local Flavor, Nightlife, Food, American (New)",oN8LWCHqpLguNYW6_Fk9Cg,Firehouse Tempe,-111.93988799999998,33.42199707,3.0
"Food Delivery Services, Pizza, Restaurants, Food, Gluten-Free, Vegan",ErHMVkPstNyefb3ZU_z1Cw,zpizza,-112.076718,33.479991999999996,3.5
"Steakhouses, Bars, Nightlife, American (Traditional), Seafood, Restaurants",WKWxHzaMC2ZXCaGBscLppA,Claim Jumper Restaurant & Saloon,-112.125528,33.66782722,3.0
"Italian, Wine Bars, Bars, Nightlife, Breakfast & Brunch, Restaurants",qgAZPDQStZP_Y5XTiQ6UqA,Postino Annex,-111.9347242,33.42402894,4.5
"Italian, Sandwiches, Restaurants, Pizza",OlvsH2r5A82qVVP1eSDNDQ,Full House Pizza,-111.9468378,33.303846899999996,4.0
"Breakfast & Brunch, Noodles, Thai, Restaurants, Salad",Nbhpg1TbDwtMuyh9ZIPceA,Thai Thai Kitchen,-112.09907150000001,33.5829193,4.5
"Restaurants, Thai",IKpVBsOTixsnoU4r0Sc42A,Papaya Thai Restaurant,-111.910913,33.406546999999996,2.5
"American (New), Vegetarian, Salad, Restaurants",qms2KpC7A0KM3DxGqXWzaQ,Flower Child,-111.97690779999999,33.674882700000005,4.5
"Gluten-Free, Ice Cream & Frozen Yogurt, Acai Bowls, Food, Restaurants, Juice Bars & Smoothies",1kytABjYhj3naF4vLQEbYQ,Nekter Juice Bar,-111.9247642,33.62663543,4.0
"Restaurants, Caterers, Mexican, Event Planning & Services",6hRbVaaHX0DIKbxy2PFiiw,Manuel's Mexican Restaurant & Cantina - Cave Creek,-112.0365986,33.6027785,3.5
"Japanese, Restaurants",xlD0MntJ8B0eP_mZJSpggA,Yogis Grill,-111.8403928,33.24655472,3.0
"Restaurants, Sushi Bars, Korean, Japanese",8CRXSMiyTR9DOMOdrTDRUw,Gangnam Sushi & Grill,-111.92481399999998,33.42108548,4.0
"Restaurants, Burgers",oQht4pqRMQAcPe4xhVMglw,Carl's Jr,-111.7880932,33.27687435,2.5
"Restaurants, American (New), Breweries, Food",QTF2Vgd_I1uuS5398qdkQQ,O.H.S.O. Brewery Sky Harbor,-112.01382579999999,33.43432034,2.5
"Breakfast & Brunch, Restaurants, Donuts, Bakeries, Delis, Sandwiches, Salad, Cupcakes, Food",Ax6BS5f88QI7q33zBhrjEw,Sun Baked Food 4 The Soul,-111.7159586,33.605870700000004,4.5
"Restaurants, Mediterranean, Middle Eastern",zJR84qoQEvIRGrR6a7VyZg,Golden Valley,-112.09925,33.555296000000006,4.0
"Food, Ice Cream & Frozen Yogurt, Fast Food, Restaurants",0AUdqRDyqxOB8TZ8HFettg,Dairy Queen,-111.83962269999999,33.4143149,3.0
"Restaurants, Pizza, Chicken Wings, Sandwiches",_pgnoLXisYoa0okcTnOs8Q,Domino's Pizza,-112.2024949,33.5226529,2.0
"Burgers, Restaurants",qhH96bvvVKUZhZUMrzGaYw,Burger King,-112.1523129,33.4956156,2.0
"Fast Food, Restaurants, Coffee & Tea, Burgers, Food",YnG_jzhS3is9BhxbupcQkQ,McDonald's,-111.92561299999998,33.58486923,2.0
"Mexican, Restaurants",#NAME?,Federico's Mexican Food,-112.073943,33.394233,1.0
"Restaurants, Food, Coffee & Tea",w3XZf4qnRUE3cSQZVcaSMw,Kona 13 Coffee & Tea,-111.90743529999999,33.421617499999996,4.5
"Fast Food, Sandwiches, Restaurants",RqjvlWbx0LScWVZnG_P6SQ,Subway,-111.9829858,33.4796866,2.5
"Seafood, American (Traditional), Steakhouses, Buffets, Restaurants, Salad",Q_jyWN0oQPaAWO5PYC-8PA,Sizzler,-112.16840390000002,33.4952826,3.0
"Cafes, Restaurants, Coffee & Tea, Sandwiches, Food",NhJQOWrGwcFpbvnTScoY2A,Perfetto Day Cafe,-112.1175922,33.6279088,4.5
"Mexican, Restaurants",2HD3Y6jP3NBdZa9ub23KLA,Humberto's Taco Shop,-112.321249,33.615477,3.0
"Restaurants, American (Traditional)",7vPI7feAokYh3ZN9a0drOg,Redstone Grill,-111.841052,33.384830699999995,2.5
"Fast Food, Restaurants, Chicken Wings",4W4dZ0DDOw98_h2Vx6c6hA,Popeyes Louisiana Kitchen,-112.411745,33.638233,3.0
"American (New), Restaurants",p3YcEUHC9ylXYbNKEwN1yQ,Red White & Brew,-111.78959180000001,33.2574213,4.0
"Japanese, Restaurants, Sushi Bars",xGUlFQnGLGnJnvbuvCirsg,Sayuri Sushi Bar,-111.91504740000002,33.4216357,3.5
"Restaurants, Italian, Pizza",ppwYJPfE0tpSJA9X8l54cQ,Manhattan Pizza,-112.271928,33.424889,3.5
"Pizza, Restaurants, Fast Food",Puo7pY8_h7acOb826Q27pg,Little Caesars Pizza,-112.2207511,33.594363200000004,2.0
"Restaurants, Food, Pizza, Italian, American (New)",SNJi8rgm_YUX2_iOcfDycw,Humble Pie,-111.94181840000002,33.625151,3.0
"Mediterranean, Pizza, Greek, Salad, Restaurants, Italian, Sandwiches",llCxryWr8j1S39tusYCWxg,Yo Pauly's NY Pizza,-111.8899172,33.56907993,4.5
"American (Traditional), Cafes, Restaurants, Indian, Mexican",xZtKQ6AFLh9P7rfmjvVjhw,The Fry Bread House,-112.0822003,33.50367035,4.0
"Mexican, Restaurants",1BvWaR-5EcODm59zRmNKkQ,Don Taco,-112.27991370000001,33.46633213,3.5
"Sports Bars, Restaurants, Nightlife, Bars, Steakhouses, American (Traditional), Burgers",dGhxlcnDVihFBaqJ3yrfMw,Applebee's Grill + Bar,-111.718355,33.436882000000004,2.5
"Fast Food, Restaurants, Chicken Shop, Food, Chicken Wings",tVR4gTAdjo8QY82W9Dp6pA,KFC,-111.755,33.348,1.5
Restaurants,fkT5dB6DuX9k2FFvKRNOzw,Ok Fish & Chips,-112.0469384,33.393330999999996,2.5
"Burgers, American (Traditional), Restaurants",YJ_nOxPvADRDVRpNi3WSCw,Red Robin Gourmet Burgers,-112.11224490000001,33.71203747,3.0
"Caribbean, Latin American, Mexican, Breakfast & Brunch, Restaurants",15yP8OOhUcESzYbLcm6s3g,Tamales Guadalajara,-112.2610119,33.4505421,4.0
"American (New), Bars, Restaurants, Nightlife, Event Planning & Services, Venues & Event Spaces",9yESUcIVarhYEabIMj844Q,Culinary Dropout,-112.0653473,33.5194664,4.0
"Salad, Wraps, Restaurants",AVCD-zzzeaNvC-znOZEhsg,Salad and Go,-111.9254992,33.47367286,4.0
"Restaurants, Chicken Shop, Chicken Wings, Fast Food, American (Traditional)",Zx4CreRji7Dxgl8iqa1DXw,Raising Cane's Chicken Fingers,-112.229602,33.639143,3.5
"Bakeries, Cafes, Food, American (Traditional), Breakfast & Brunch, Restaurants",FTdEGDDVRrDmVbzHmC91wQ,Kneaders Bakery & Cafe,-112.058504,33.640857000000004,4.0
"Breakfast & Brunch, Mexican, Tacos, Salad, Restaurants",4j0WfdS_lHG9uSH7cd1PFg,Chronic Tacos,-112.0722013,33.63981916,3.5
"Italian, Pizza, Restaurants, Chicken Wings",GQAvKHDfuBws7312iIqX6Q,Buono's Pizza,-111.87749779999999,33.3640435,3.0
"Restaurants, American (Traditional)",#NAME?,Country Kitchen,-112.358997,33.608919,3.0
"Chinese, Restaurants",0ebavvJVXAzKKQ8C9cOt6g,Chopstick Express,-111.92762240000002,33.3631188,3.0
"Fast Food, Hot Dogs, Restaurants, Burgers",9o8HYFPMcoBFCXdsS0AvEg,Boomer's Sweet Home Chicago,-112.25455900000001,33.478015899999995,4.0
"Restaurants, Live/Raw Food, Vegan, Juice Bars & Smoothies, Food, Acai Bowls",VoayviMR2sm4C0CSh_I8Nw,Genuine Fresche,-111.723478,33.381267,4.0
"Food Delivery Services, Food, Restaurants",NnG4PRtVOEIduL1Re-yHpQ,Fresh Gourmet To Go,-112.072156,33.458856,2.0
"American (New), Burgers, Restaurants, Food, Fast Food",zEkDP9LpHKiy8AQcHECc4w,Burger N Fries,-111.9269478,33.5808132,3.5
"Greek, Mediterranean, Restaurants, Salad",0N2y8rNxbet6p4UIBWTOrw,King Gyros,-112.149143,33.610383,4.5
"Food Court, Bars, Music Venues, Restaurants, Beer Gardens, Nightlife, Food Trucks, Arts & Entertainment, Food",YlwJYpBWa-oL0byTVPNKRQ,The Park,-112.07108400000001,33.447238,2.5
"American (Traditional), Restaurants",NDCbgCi60N1eU1CnyhiSHg,Rancho Manana Golf Club Resturant,-111.95672150000001,33.832771799999996,2.5
"Gluten-Free, Restaurants, Vegetarian, Japanese",E6EFZjqmu0V4d_mJLBYSaQ,Saboten Grill,-111.94457279999999,33.3350531,3.5
"Restaurants, Sandwiches",PyRss2YxGHbRW7AuGuijGw,Cousins Subs,-112.0641072,33.6560729,2.5
"Nightlife, American (Traditional), Restaurants, Bars, Pubs",mUW2zgEcGVV0ISM2X208Yg,Clancy's Pub,-111.9181982,33.5016207,3.0
"Wine Bars, Restaurants, French, Bars, Nightlife",bmE5Yv3q5TF0wx6SmWgIUg,La Vigne,-111.9766885,33.319719899999996,3.5
"Kitchen & Bath, Appliances, Shopping, Local Services, Restaurants, Grilling Equipment, Home & Garden, Appliances & Repair, Barbeque",NoVhmZpDGk41i4tQgApKHA,BBQ Island,-111.88938059999998,33.6305929,5.0
"Breakfast & Brunch, Restaurants, Mexican, Seafood",b0pe8nd47JTyDwYiqGIf-A,Master Taco,-112.370558,33.652792,4.5
"Fast Food, Mexican, Salad, Event Planning & Services, Restaurants, Seafood, Caterers",fYLCKglfKHjgzcOeo4ZDaw,Rubio's,-111.9881878,33.4954691,4.0
"Nightlife, Sandwiches, Pizza, Restaurants, Italian, Bars, Chicken Wings, Salad",gdqFSUw1vOI9lIQyZTYWAQ,Brunos Pizza,-112.20408470000001,33.5680973,4.0
"Breweries, Food, American (Traditional), Restaurants",PgVITpf4u_B-JARV8-NClA,Richter Aleworks,-112.239967,33.66945872,4.0
"Restaurants, Mexican",DTvcpHf2gGKgSujUVXA7sA,Qdoba Mexican Grill,-111.9292561,33.3790526,3.0
"Restaurants, Food, Burgers",D4xv7_wwYpZEZar4DwwYYQ,Lucky Boy Burger Shop,-112.0479737,33.4880368,4.0
"Restaurants, French",or4UVDjXEEjze3wNPjoAZA,Zinc Bistro,-111.92801000000001,33.624094,4.0
"Pizza, Italian, Restaurants",NdXgEnEpHrP74L1oZtdsBQ,Rosati's Pizza,-112.03096799999999,33.379688,2.0
"Mexican, Restaurants",s7u1OxcLtsy5ch_z4htVaw,Backyard Taco,-111.80407179999999,33.38451474,3.5
"Burgers, Restaurants, Coffee & Tea, Fast Food, Food",t8uMbYL3qcuD8AkwqNprPw,McDonald's,-111.7893605,33.378569,1.5
"Restaurants, Sushi Bars",ng8vj7q4kFt7d4Ud4lBhHQ,Sushi Eye,-111.9785992,33.3306902,3.5
"Lounges, Venues & Event Spaces, Asian Fusion, Bars, Breakfast & Brunch, Tapas/Small Plates, Event Planning & Services, Dance Clubs, Restaurants, Nightlife, Champagne Bars",Wpd_2mn5d792KgPZUOOMHQ,The Mint Ultra Lounge,-111.921371,33.501867,3.0
"Bagels, Restaurants, Food",c5vNPZlxyfxIC8l44SGmXg,Einstein Bros Bagels,-111.99072140000001,33.7541424,2.0
"Sandwiches, Restaurants, Burgers, American (New), Salad",9meJA6ap0hf9pjmJPweaTA,Zulu Caffe,-111.91605870000001,33.6213779,3.5
"Restaurants, Fast Food",bP2TCP9CFqIdM0fCsqxHow,Jack In the Box,-112.13419579999999,33.3910257,2.5
"Salad, Sandwiches, Fast Food, Restaurants, Delis",D3Jhh8atHrIfJMMgmFm3eg,Firehouse Subs,-111.8412145,33.2588066,3.0
"Vegetarian, Restaurants, Vegan, Delis, Sandwiches",fH7CzesCvXKE7iOBL8_KzQ,Hookmeup Gourmet Sandwiches,-111.7908416,33.27834489999999,3.0
"Burgers, Fast Food, Restaurants",acUEny04AjPiKC3zRbDYYw,Burger King,-111.9572301,33.40705077,2.0
"Burgers, Restaurants, Sandwiches, Caterers, Barbeque, Event Planning & Services",_9VQUKCkYWHfUTnxbn4O_A,Tom's BBQ - Mesa,-111.841278,33.39370083,3.5
"Restaurants, American (New)",BMknWMDDgwdDtPOc7K4fAw,Chez Nappy,-111.82638429999999,33.3840232,4.0
"Salad, Gluten-Free, Restaurants, Bars, Italian, Pizza, Nightlife",-3oxnPPPU3YoxO9M1I2idg,Eklectic Pie - Mesa,-111.8062972,33.379912100000006,4.0
"Chinese, Restaurants",9ULcHyUTN1O16Vr8KUMQew,Mr. Cooks Chinese Cuisine,-112.0124025,33.5974146,3.0
