,Unnamed: 0,business_id,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
36114,36114,mPBUVLUB9rUymXbGLi7j3A,0,0,6,3,2,4,1
36115,36115,mPFKows_sH1zBi6HkbzjPQ,0,0,0,0,0,6,7
36116,36116,mPISa_RFbS0SDI0X36gNnA,0,0,1,1,1,0,0
36117,36117,mPP8SkBriTiSeb91EGr2oQ,0,0,0,1,0,0,0
36118,36118,mPfdYJj4d5KBPINDkaZY-Q,438,317,337,313,339,705,800
36119,36119,mPjT9fv3Fv5_BLlS_-Nhyg,4,2,0,3,0,0,0
36120,36120,mPk43gs2O2n06MNR-uDKfg,11,17,14,10,11,0,0
36121,36121,mPl6aZpoIwr-Tk7MC-Ubsg,5,6,6,5,7,15,40
36122,36122,mPqWEupWmqJFpeHA-kZ66w,0,0,0,0,0,1,0
36123,36123,mPydyOIWcIMevva10WUeDw,18,18,20,22,27,29,7
36124,36124,mPyoDlSCGQZjroXlgwn3Gw,2,2,2,2,3,5,10
36125,36125,mQ9Urtrcq3_ccdNIccTb9g,0,0,1,1,2,3,0
36126,36126,mQ9ptUAjjP-VVl_Zixjngw,1,2,0,1,0,0,1
36127,36127,mQ9sBO4jSO_2W-0_mb_SNA,110,95,68,72,106,69,64
36128,36128,mQCw8TCY9jggdxV6h_qC5g,0,0,0,1,0,0,1
36129,36129,mQL5GQlPc_QcdfMUyrFuZQ,0,1,0,0,0,0,0
36130,36130,mQMqGfEkyiv1SEac5lHnqg,3,4,0,1,1,0,3
36131,36131,mQYVEGoGTqPTcRq0s-594g,0,2,0,0,0,1,1
36132,36132,mQafLdogkNZIlksm_4hvIw,7,6,4,0,4,11,8
36133,36133,mQbO7o1WA1V65M_Jlqdqrg,0,0,1,1,0,0,0
36134,36134,mQiBgd-9GzQUTmqzfKdPfg,6,6,7,7,9,3,1
36135,36135,mQmxM0uidU-DhiUKwZVx9w,1,0,0,0,1,64,0
36136,36136,mQnYgd5ywCzYMblWqL7-AQ,1,0,0,3,2,3,0
36137,36137,mQoejGrcpHdq2J7-wL9sYQ,3,6,6,4,5,9,1
36138,36138,mQqdGjf2YQSorUooA3zdSQ,58,41,41,51,64,139,158
36139,36139,mQrvBs3fkbyrI6-zXibImA,2,1,1,1,0,2,1
36140,36140,mQvGA3OVs3QxoOD_lBYucQ,0,0,2,0,1,1,0
36141,36141,mQzgrcN_tYsZhQ_wBHh9Sw,2,16,2,7,4,6,5
36142,36142,mR7tCPuk37W_CoFcNEI8rg,53,90,84,81,64,91,66
36143,36143,mRCmZG60kcWcZwE-7_TLHw,1,0,0,1,1,0,0
36144,36144,mRDyt98UXamjbSOX9NinlA,15,46,35,24,15,52,25
36145,36145,mREliYTqjN9z1JlNJ0L-Mg,1,2,1,5,5,0,0
36146,36146,mRKmp_d7y_QaY_KBmJCTNA,125,70,80,87,92,133,157
36147,36147,mROHnOMoqKOZ1_qiACUvxQ,0,2,6,3,4,0,0
36148,36148,mRUVMJkUGxrByzMQ2MuOpA,0,0,4,4,2,8,7
36149,36149,mRWhEetiEi5Gx4H2zwM7Jw,13,25,15,13,23,54,93
36150,36150,mRZtErPIaVrQWA7jv8nTnQ,0,0,0,0,0,1,0
36151,36151,mRazvR_U11rLacnSM6vDBw,65,22,35,44,34,108,130
36152,36152,mRbwm1Hkg6LjkcX_P3WWZA,0,0,0,1,0,0,0
36153,36153,mRneYCchh1K7fuYRrX-3rQ,0,0,0,0,3,1,0
36154,36154,mRqT3E1023hdDnU5ENQbQA,24,50,49,46,28,13,15
36155,36155,mRubgo8WfjraJkE5Bvbf6w,123,91,129,118,114,164,141
36156,36156,mRxUCEoUUe-XsEYS1SlrTA,5,3,2,13,15,46,37
36157,36157,mRya6WoJN3_xLRElbRkf4A,2,4,6,4,11,13,10
36158,36158,mSBfFdU6bPUmarjjbf2lJA,1,41,49,45,59,7,15
36159,36159,mSNCAnv5-W40MoH8VL_VYQ,120,137,129,141,137,69,82
36160,36160,mSUBCn4czUcDlRBKNrZy7w,0,1,0,0,2,1,2
36161,36161,mS_Vorll2cVmux4ZNk7Apw,7,4,5,9,3,1,0
36162,36162,mSeefZ5Cps-cPbJTzRsSOg,0,0,2,1,1,0,1
36163,36163,mSibSn9jCe8zKNyPOhyysg,10,6,1,6,10,13,21
36164,36164,mSktwCQZF8VBAJphjI_Ntg,0,0,2,0,0,1,1
36165,36165,mSqR24h_nKXyMhwtWSih3Q,53,38,43,48,43,87,115
36166,36166,mSwr8_PzTtdTbk4g0PumFw,0,0,1,0,0,0,0
36167,36167,mT7ZNVS5WJ11_YSYXwpG1w,109,215,257,202,243,217,134
36168,36168,mT7hDyw9A5BgVFOIV4_ghw,8,3,5,2,6,9,7
36169,36169,mTIcH7nqFdH6GauNBohkzQ,0,4,0,2,1,1,0
36170,36170,mTTDojnQ5lmMj5yAEnvuJA,3,0,2,3,0,1,1
36171,36171,mTqLVQW28HR_KQzUaV94CQ,1,0,1,0,0,1,1
36172,36172,mUAEn4Ud0PN-Dv446vhfSg,13,13,24,21,26,42,30
36173,36173,mUAaF_2LyecIoTzbOPsewg,6,17,15,12,13,12,15
36174,36174,mUAfogNjww7y01-NfBToIw,0,0,9,4,1,6,0
36175,36175,mUDuI9EU0sGl32fNa7FGPw,0,0,1,0,1,0,0
36176,36176,mUEUwXURTjLXlyJroucBMA,6,7,7,10,7,15,1
36177,36177,mUG8Ty6THx3HYeJWspK05Q,3,1,2,1,4,4,3
36178,36178,mUJ_-X-b4MzzJiPfgl9BuA,1,6,9,9,17,13,19
36179,36179,mUKRTqUGHbBXIAQ-Hh1ujQ,2,2,9,2,2,3,0
36180,36180,mURFkV4ZFTxNCLApbUox8Q,2,8,3,5,5,7,2
36181,36181,mURmi9NoZFK1M-CIPQtMXg,0,1,0,0,1,2,0
36182,36182,mUSbQH2LePuJEygPlHn9Jg,18,16,8,22,15,25,1
36183,36183,mUSyyZQIMRvDC2KB6QW1Jg,41,51,49,57,58,91,9
36184,36184,mUVAMNN7BCQ9HGA9w_7C1g,204,239,252,255,275,491,382
36185,36185,mUW2zgEcGVV0ISM2X208Yg,46,60,56,84,116,173,169
36186,36186,mUWE-uNGyCiifmboWbyMqQ,5,3,4,10,9,6,7
36187,36187,mUeJYYxV0FbIFEHq2dtIhw,20,8,7,8,18,36,42
36188,36188,mUhHdFHZ5X01unji5nlPIw,21,22,19,36,27,35,33
36189,36189,mV40hANxg6c8_qVqnlyr9w,0,0,0,0,1,0,0
36190,36190,mVDXeHkpWK-GNqdi7fN4MQ,3,5,8,5,3,2,7
36191,36191,mVDw_LylYwBDC9erXlGcrg,24,21,11,15,18,18,15
36192,36192,mVE168W1PBHwgZufvXTSIw,1,0,0,0,0,0,0
36193,36193,mVNbucF9nWUiFS3NT1n7gg,0,1,0,2,1,4,2
36194,36194,mVSVypTA09GaGLYSiuU5Eg,10,6,7,7,2,2,2
36195,36195,mVUo8xAOzRSN093JBl4SVw,1,1,1,3,0,0,0
36196,36196,mVgy5_F9mIh8vi-ag6bFow,1,1,2,0,0,0,0
36197,36197,mVihMz8zC-MdRPEgnMso2A,6,10,9,6,11,26,32
36198,36198,mVomtOMgBxbGvdPSaF2HjQ,141,149,136,143,154,274,226
36199,36199,mVsXO9UctCxbD5qhPPkObQ,1,3,1,0,0,1,0
36200,36200,mVySjBA5WH97gMU_gXvCJw,120,133,160,142,183,169,148
36201,36201,mW97sJ9JVjs_REfp6XjRhQ,163,122,154,150,175,236,193
36202,36202,mW9rm39b6ZazeEP5IBNYbA,1,1,2,0,1,1,2
36203,36203,mWGclg5FRTQGRhq1LQ7siQ,9,3,7,3,10,6,0
36204,36204,mWIORf9oUky-HAb_vrgt5g,1,2,2,0,2,4,1
36205,36205,mWaD0dkTSznr2PMTwbxNkg,3,4,6,2,3,2,1
36206,36206,mWaGK-fdIzhx0SZwU-Tiaw,3,5,12,6,16,9,7
36207,36207,mWfV1nC63gDAMzmM3YqUFg,5,10,5,7,4,13,15
36208,36208,mWlR3fEzNJ08hiKQX_IfOA,14,22,9,28,16,30,46
36209,36209,mWlyeVQYGYEsg7niT2Vh8Q,0,1,3,2,3,2,0
36210,36210,mWmGtC5J9nxXo7wPCipZ6g,25,9,11,14,11,5,1
36211,36211,mWwGJeA173VZ0NHyF3_-Xw,0,1,1,1,0,2,0
36212,36212,mX-JBn5pPhGzEaNoTtEdhg,0,0,0,2,6,10,7
36213,36213,mX1o6fMAO2wumgbmASxoZg,2,2,3,3,3,1,1
36214,36214,mX1qFqKSPn1d9AqDPMF8kA,0,0,2,0,1,0,3
36215,36215,mX2L5zlPzXbXtmOggTMpuQ,16,15,13,8,19,17,19
36216,36216,mX2hIE2e1AAzPUcmOF7MBQ,3,5,5,3,10,6,7
36217,36217,mXAZvgwqGrWA-2QYmr5ssQ,1,0,1,0,0,0,0
36218,36218,mXPuzU1sxTBxo87bWFS92A,17,15,4,8,17,26,35
36219,36219,mXQku7dzrTp2skDoO-Z_5g,12,7,24,11,9,0,0
36220,36220,mXQtZDvbI2gyMoCpQfM_wA,6,10,8,7,2,12,0
36221,36221,mXTRmvhDUW-gjNq0Gj38pQ,3,0,3,3,0,3,1
36222,36222,mXUCq2XG4huw2Jc6VePXFQ,5,4,1,2,2,1,1
36223,36223,mXYVVcDVxifAFU9oXQ3mXg,3,3,0,2,6,3,5
36224,36224,mXnSeCVmvTVNQYNCiATQtQ,2,1,2,0,1,8,3
36225,36225,mXrx7mE7FZn-FkJtDw6FWQ,0,0,0,0,0,0,1
36226,36226,mXuxTKtDR49msFrNGXUaTw,1,0,1,0,0,0,0
36227,36227,mXvRqfdX_IWnfZkXHpGC9w,6,9,9,9,5,18,21
36228,36228,mXyLqsbe7FT1X8ZFOP8WpQ,147,129,152,173,190,380,395
36229,36229,mY-fWi8R52RaLC52b6D-FA,0,0,0,1,0,1,0
36230,36230,mYF6nEuN37HOP29e761v5g,0,2,2,0,3,0,0
36231,36231,mYNbno4kQWL5HJIaYxKkCg,1,3,1,0,0,0,0
36232,36232,mYOtGp_w1v5jm1R_FrPftw,2,11,5,127,9,33,401
36233,36233,mYRCBBbtlcCDPsveuXqGWg,25,43,45,27,38,25,28
36234,36234,mYTOKIZWAN1c_Uu1z3eMzw,1,0,2,1,0,2,2
36235,36235,mYXPmEe0B6TXN9GBpOOy4w,1,1,0,1,0,0,1
36236,36236,mYYS7y_Jrh_lK6sAlSGYRQ,5,2,2,3,1,0,0
36237,36237,mYZth87kJbyWwmTmVsvKcw,49,52,80,104,153,286,140
36238,36238,mYaIYSVRvBrKDvbZR_fawQ,3,3,3,2,3,6,1
36239,36239,mYlNFkIiFY3SyDl-nPWR5g,58,48,47,63,77,126,97
36240,36240,mYqJIqf-XKRLwiX-aiManA,0,1,0,0,0,2,1
36241,36241,mZCUht2OMoTpa8XnppWYpw,11,14,11,10,17,41,7
36242,36242,mZJeJHVVTk__2FkBqvsVtw,2,1,1,1,0,0,0
36243,36243,mZK8IBkMFzOX2UmA7_BylA,48,39,43,51,46,108,115
36244,36244,mZKVtJO0X9I7oB4qYtQ9sg,0,0,0,1,0,0,0
36245,36245,mZNaMl2kAoaqtomWcVtHnA,3,4,2,2,2,10,6
36246,36246,mZWceTqTCN2PMEGbDw_sdw,1,0,0,1,0,0,0
36247,36247,mZWeu_OlUdKRzasJl-FiBw,0,1,1,0,1,1,0
36248,36248,mZjbQWUIvIttizeK8AmNvw,6,4,1,5,0,0,0
36249,36249,mZsvMd5RCat1d3KMSD5tsg,8,7,9,8,24,61,65
36250,36250,mZy-cC1uG4EyBzd5lLHUqQ,0,1,0,5,3,5,0
36251,36251,mZzAUziE9T4LSVsGqZRDKg,36,35,29,37,38,50,37
36252,36252,m_-rq1_VDUJl2R5T5S6ZCA,7,2,4,5,4,5,12
36253,36253,m_6oQbSjZp5v0yCgyCzoWw,2,4,1,0,6,2,1
36254,36254,m_72eIu-gFJI8s17AJrsWQ,59,63,61,76,62,69,51
36255,36255,m_AhrnuHJksoNIOI7sGV9g,0,2,0,2,0,2,0
36256,36256,m_IfAH-HiLWczbVmnbs7Gg,4,5,4,6,5,24,31
36257,36257,m_ObvKoiAqXwpFXMm2kvww,16,9,16,18,4,1,1
36258,36258,m_QndSlm9AaaiQexN8HjxQ,8,2,10,2,13,3,1
36259,36259,m_vYF78HZmZW2VJwAdZUjA,1,1,0,1,0,0,1
36260,36260,ma7iCslVNPBLdfYc87cZGw,2,1,1,0,1,0,1
36261,36261,maBe6J_QSeYlAa1YNkAyVA,26,17,15,23,21,59,13
36262,36262,maGqjGXYPzal3YydKu8wjQ,23,27,19,21,30,15,20
36263,36263,maJvbTIlMjOoZTcsGUqHOQ,6,6,0,1,3,4,6
36264,36264,maK7QX9azXDkWDm9gVofMQ,1,1,0,1,1,0,0
36265,36265,maKBahyKfjT-_2gc47fScA,0,1,0,0,1,1,0
36266,36266,maLlY0JVsUfHNK6-RUrG4g,5,6,8,6,12,0,0
36267,36267,maM9QCQw1n8xP7rSpk_ukw,1,0,0,2,0,0,0
36268,36268,maaDQx7kv2dq4h1Fdgv-gw,10,3,2,3,2,2,0
36269,36269,macHk8_6D11iBp2HlbhFLg,26,13,17,23,22,13,20
36270,36270,manv27dcWwK7reqL-PLDKA,31,22,33,18,11,19,18
36271,36271,mawKLSCAZqeI6yWTSAVEfQ,0,0,0,0,1,0,0
36272,36272,max_MNcqrTvtvOzxfabJdg,1,2,1,0,1,0,0
36273,36273,mayivqJm87LBLzYJxtUQnA,14,15,18,16,20,18,10
36274,36274,mb3jJcIVW83OkoYqg_XR_A,1,5,1,2,0,2,0
36275,36275,mbGCOhoic382d9Ofd0K36Q,30,25,30,34,32,54,44
36276,36276,mbHugP21z7bexMJvW5Mngw,2,1,3,5,0,3,5
36277,36277,mbV5FSZjiUViAdwcYRY0Rw,7,21,23,21,22,13,15
36278,36278,mbYxVY1lgekEq9UKrzRnxA,0,0,0,0,1,0,0
36279,36279,mb_e38nXwXGzlX3SpIXaPA,0,1,0,3,1,2,1
36280,36280,mbaj7hvTEy-T472VP2ZZlw,1,1,0,0,4,0,0
36281,36281,mbckD5co0ASwAa3SpM6R3Q,5,2,0,3,4,4,10
36282,36282,mbhq7eEXnUJ3iIQpUFKYlA,45,76,60,57,72,133,92
36283,36283,mbnU0WTmBcYDvUu0ch6O8A,16,17,28,28,19,32,0
36284,36284,mc3XvuqrcSnWueDItwkOZQ,1,0,0,0,0,0,0
36285,36285,mc71c4vlkwhqYSPTg9XJGQ,39,46,56,30,39,37,34
36286,36286,mcDDETFyPv7-2y3t-YtMsw,11,1,8,16,2,21,12
36287,36287,mcDOPK9zIRH8M0SZ-mfmBw,0,0,3,0,3,8,6
36288,36288,mcJ-AnRttaifY3qQHeWBGA,5,8,5,10,8,10,9
36289,36289,mcOcXfVL89fSLoxvc55C-w,6,5,8,8,11,8,10
36290,36290,mcSsh-b0ipPWlAxdQ9oBIg,6,3,3,0,2,1,0
36291,36291,mcXRNuN1MsgXYt8B2MWz2Q,8,12,16,15,12,13,29
36292,36292,mca26JDOU-Sk7fjEAJVXMA,1,2,5,2,3,3,0
36293,36293,mcepYgJZNdGMboVhtuomXw,0,0,1,2,2,3,5
36294,36294,mchSuIvbq8qBhkd2XBIxyw,27,11,21,20,20,37,43
36295,36295,mckhzX3GPUlBoon4Fojlog,19,12,10,3,5,15,19
36296,36296,mcqJ3kjaRkyU5zlkDmRSuw,0,1,0,0,3,1,0
36297,36297,mcs0y8YobgpO1gYB7hclwQ,23,31,26,39,24,14,9
36298,36298,md48OyVfiKZEGT8MDy5PxQ,7,2,11,3,5,0,0
36299,36299,md7gYo2lZIt4bblhmINjcg,8,10,15,11,17,16,19
36300,36300,mdAY2mCRiaOKn3BONyTG4g,5,1,3,8,7,11,4
36301,36301,mdH4B106mV183WZ_koNADQ,14,22,40,39,32,51,7
36302,36302,mdPSzoNENZLu0tepIPKRTQ,1,2,0,0,0,0,0
36303,36303,mdUjJFZaQoydAGadzFuFtg,103,98,87,95,135,146,142
36304,36304,md_LMnLDLRwzdhsvmzORgQ,32,29,32,26,23,5,3
36305,36305,mdpA_D1lwFFpgdXr1PtfpA,2,2,3,2,0,0,0
36306,36306,meFzyhtajIRm4pDVR9uJnQ,29,37,22,47,16,23,38
36307,36307,meIH-J5ImPp8mlFQX5pv2Q,3,4,4,0,7,5,5
36308,36308,meK5cytpDLZYtxEirsNAGQ,0,1,1,0,0,0,0
36309,36309,meLoeZ7sXUNVPxmKkyMI7w,31,72,71,64,87,65,46
36310,36310,meS4jC3ko-esg8V3r5_mGg,0,0,0,0,0,1,0
36311,36311,meV85QRT7CyxZ0PMagF1ZQ,0,1,0,0,0,0,0
36312,36312,meZ_7eBnrJcQnlbMXN8JVA,3,0,1,0,0,0,0
36313,36313,me_N3SPR4XiZ7v7YLBhqBA,0,5,3,0,0,1,0
36314,36314,meaHQ7hV4GF1LuLbaobHXg,1,0,4,3,0,0,0
36315,36315,mecL8UGi_Qm5be2t1L4B3w,6,11,10,9,14,5,7
36316,36316,medCzwjjGeReqxOt-iPVTg,7,7,9,9,6,15,10
36317,36317,mejgnnOjXEACHZW_ovji_g,54,26,22,22,24,23,15
36318,36318,mel8GWdX5uDVnUFOmP2pUw,5,2,3,7,5,20,11
36319,36319,mensrsUrCOOL6yD1Fm0foQ,0,3,1,0,0,1,1
36320,36320,mf808ZQiZQWX26oP2EUm3w,59,65,46,59,89,165,133
36321,36321,mfBTgkK84bsYTC8xEkuBMw,14,5,10,7,7,3,3
36322,36322,mfBW-PQbaG4xMUHp7vUtDw,0,1,0,0,0,1,1
36323,36323,mfGt6bMu9DQxsgOeylyvnQ,0,0,0,0,0,0,2
36324,36324,mfHlXIM6iFwaXMWlU-0gqg,4,4,6,10,8,2,1
36325,36325,mfK36zo4OO5qNtRkcwjrIA,1,0,0,0,0,0,0
36326,36326,mfLYQarwTDV3mtsOLy_gsQ,1,9,5,2,1,0,0
36327,36327,mfOniOuQV1R4hzoasrOdCw,0,1,0,0,0,0,0
36328,36328,mfQlXkeNhW1vz_1iq63mNQ,7,8,14,13,8,16,18
36329,36329,mfVa7NrH09htKdqaekDAdQ,1,2,0,1,0,0,0
36330,36330,mf_0FJZmet_8tqDIGSp8Mw,0,4,1,1,0,1,0
36331,36331,mfnflEg0UTbnPQThgu8MTw,0,1,0,0,2,0,2
36332,36332,mfwhKMTZ-209GfA5GfVQ8A,1,7,10,7,1,6,1
36333,36333,mgCp5IqS97uO9bfMHuQmWw,0,0,1,0,0,1,0
36334,36334,mgKm3xYjvoaKFK4J_k-XOQ,2,0,0,0,0,1,0
36335,36335,mgSZ7jSlcDA99Yk3t_wNsw,0,1,0,1,1,0,1
36336,36336,mgXhflWFfNJ0ImPA_TlXjg,0,3,1,0,1,1,0
36337,36337,mgZVmV873N2dT9uJEzTPKw,0,0,0,1,1,1,0
36338,36338,mgeLg8MBRnfvtGZanl7mUw,10,8,10,7,7,14,12
36339,36339,mggjaU7scUt69T4KqFGTOg,0,2,1,1,0,7,3
36340,36340,mh05Zs-_IhwLrIZHekwEXA,4,0,4,7,3,11,11
36341,36341,mh21kXV1ujQgezqlHRhJag,2,2,0,3,8,4,2
36342,36342,mh7AQnCrFyKBUna7UOsdew,4,2,6,5,2,4,8
36343,36343,mhGhVq8fudB9PVJH8ho8Ew,4,6,4,3,2,15,9
36344,36344,mhL4vCKi7oW1lVZXk3mTkw,3,1,2,3,6,40,21
36345,36345,mhMhYsmJB4t0-ok1ABvNBg,12,6,36,24,33,75,50
36346,36346,mhODWs2r9xApNhx0Yfbqcg,15,18,21,15,19,44,39
36347,36347,mhX-n09-8knnePhmNULlAw,0,0,0,0,0,0,1
36348,36348,mhjSXQR9LvL10SSHH6aHIg,2,4,1,0,1,0,0
36349,36349,mhrzgO172p3x8rWpdQxhCA,0,0,0,0,2,1,4
36350,36350,mhsDCIypSGygnV6egKSjhQ,0,0,0,1,0,0,0
36351,36351,mi3kHsXNj-AvrIsrb56ZqA,0,0,0,1,0,0,0
36352,36352,miCnPJ3lYHwU2kcvqzs7jg,64,118,125,88,68,93,55
36353,36353,miTezGObPxRjsIpfw8AZWg,1,2,4,2,5,0,0
36354,36354,mic2Qh5eWrp6ppDwTE6cLQ,1,1,3,1,1,4,3
36355,36355,mir6XNWwGueIvagxKAtYeA,2,7,4,9,7,13,12
36356,36356,mitxgkPYbuUyaXReXuiLsw,3,3,3,3,2,3,0
36357,36357,miySsDV_1YKS3EqqGwblQQ,21,41,38,35,39,67,41
36358,36358,mj2aECFrEkjLv5w9_keC_w,0,0,1,2,5,0,0
36359,36359,mjFOA-2oTcGBurAzAWETrQ,0,1,2,2,3,3,0
36360,36360,mjFUw2wcBdkEj_rmU1LDEg,0,1,5,8,3,3,1
36361,36361,mjJ333uOhbgVuPKMFOWhfw,1,1,3,6,3,1,0
36362,36362,mjQRSQhWCL0Qwa671zPYCg,2,0,2,2,8,2,5
36363,36363,mjSbZsEFRKzUX25pqkimdQ,14,14,20,8,9,15,19
36364,36364,mjVwkXV4Vw5s6JHqZLZhXA,3,2,8,7,4,12,7
36365,36365,mj_E2SThbggt-FyUaE1DQg,4,57,59,54,80,179,226
36366,36366,mjdUe_8Ei94fwN0LEuhX8g,3,0,2,1,0,0,0
36367,36367,mjeolbU52n--a9Lg4ygg6w,34,28,40,44,35,5,5
36368,36368,mjqEWhkhTB8skyx_k0XnXg,0,0,2,0,1,0,0
36369,36369,mjss7YvXOmRGD2OvS_M1RA,3,4,7,3,3,0,0
36370,36370,mjwI6giq2PBHlQOb1twtgg,1,1,1,0,1,1,0
36371,36371,mjzdRpHz4O4Vt6MeKNeTJw,9,1,9,11,8,4,3
36372,36372,mkJEiPr7mAGPIhFjDAPLSQ,24,34,46,35,40,29,42
36373,36373,mk_OXeS7_zcfYlaEEFYWvA,27,35,38,34,40,46,43
36374,36374,mkbnXoCDTOZbBdvtuXOaJw,117,4,3,9,4,11,51
36375,36375,mkjIZdBL8IDcBx804P4uZA,1,3,0,3,1,2,7
36376,36376,mkoGz9X40vc08jmZWib4Ew,0,0,0,0,0,0,1
36377,36377,mkoMV0duGVtrk00vaH1Z8w,0,0,2,1,3,6,0
36378,36378,mkocIGxjHs0Z3zIGIZ4qEQ,3,1,1,2,0,2,1
36379,36379,mkyYDxYuBJEuKEnYBcY4IA,0,1,1,0,2,3,2
36380,36380,ml6ywXGUjw0fVyqq7UEaYg,6,2,2,3,5,3,4
36381,36381,ml916FaOdF870Jrk0ZQETA,247,173,204,210,241,527,545
36382,36382,mlCRvcgpoDsPwnpTWjK04Q,4,19,8,3,3,10,2
36383,36383,mlH9TMwbzTw-buwlVIlTbA,0,0,0,0,0,1,0
36384,36384,mlLHMxsAtM4xcMSTBUNIVA,0,0,1,1,0,0,0
36385,36385,mlSakugodjqVoIbcrRZ3WA,1,0,1,0,0,0,0
36386,36386,mlXZglb2E1yqNwh70c-rlw,1,1,0,0,1,0,1
36387,36387,ml_M-h2g3WeXLhcw_NKOKw,53,39,38,44,57,100,88
36388,36388,mlc5N9qL6UYbtcwzVqgmzw,8,12,6,7,8,41,53
36389,36389,mleK-8Oiwl2RwrUYBMV_Fg,1,1,1,0,0,0,0
36390,36390,mm0qwYzOilFNVV2us5_8Rg,337,401,382,361,431,448,449
36391,36391,mmKrNeBIIevuNljAWVNgXg,3,4,14,7,16,20,24
36392,36392,mmMar7dpgndzbCj5uTm_QA,0,2,4,4,5,5,5
36393,36393,mmXeXBViHVEDMyNVSxYmSA,0,0,1,0,0,0,0
36394,36394,mmZ-bThGOzL7vADrNzaU3Q,119,185,200,136,179,170,141
36395,36395,mmZaOPp2BFMmWe6suuJndQ,1,1,1,0,0,4,2
36396,36396,mmdLYwfB-y5-kQDktTdIsg,10,17,12,19,20,32,3
36397,36397,mmeKyvhdKHsW-gh0JvLbGA,225,358,310,257,230,216,133
36398,36398,mmf4Ikiya_wX9vZN_xc7JA,0,0,0,0,0,1,0
36399,36399,mmfMKkMVFKotq3xz2Vo7HQ,5,1,2,2,2,13,7
36400,36400,mmt3Kf5qIL-a6TlmRCIwBQ,2,1,0,1,4,3,1
36401,36401,mmxPXinBAAELk1nfykvkGQ,0,0,0,0,0,1,0
36402,36402,mmxivSqIxWJfx83qv54l-g,1,1,0,0,0,0,0
36403,36403,mmzVhhiY7zCS2PPxj_Fe1Q,0,0,2,0,2,2,0
36404,36404,mn0tkYG6DLkckwKefAtlDQ,0,0,0,0,1,1,0
36405,36405,mn2ZeAlAztONBB_2Gw90ag,0,0,1,2,1,0,0
36406,36406,mnET6MMFDsWDBeVQrJAegg,4,3,2,4,8,8,1
36407,36407,mnGV1Ln114T8EfO2QRW1eg,47,30,28,22,48,80,99
36408,36408,mnLr7QMWgmVjUxGlZMW3fg,1,0,3,1,0,2,0
36409,36409,mncCd6_xdaczLpa2rHzeyA,0,0,0,0,1,2,0
36410,36410,mnwRtuVQEsIUomBchu0gwg,634,493,596,744,1069,2440,2438
36411,36411,mo87Id6NksLOKejkVJVseA,0,0,1,2,9,11,4
36412,36412,moMLPfZhhhmJpJYZHeManw,9,5,9,3,10,8,12
36413,36413,moREnBp0othblOmz0kkj_Q,12,4,4,8,10,15,15
36414,36414,moVd1rJwIMMhet0qD70LzQ,45,28,30,26,61,97,69
36415,36415,moZpwq1hNxC-uJRpfupOTA,517,415,511,525,634,1041,992
36416,36416,moaSLlsRk5v6Pb1mPs3uAw,1,0,2,2,1,2,8
36417,36417,moauW4l96E3BEK7aXDiMsQ,3,5,3,1,2,8,1
36418,36418,mobHB_VRr8jRqLoR3-sBVw,18,21,31,31,14,44,16
36419,36419,moe9q72WXhXJ1E7xpbJecA,1,0,1,2,4,4,3
36420,36420,mogWYbmeeHqBMAvmriSL2w,0,8,0,1,7,3,0
36421,36421,momjERcb6G6ienrfPuNArw,135,154,140,136,165,163,167
36422,36422,momuNQcci3yckXZkbdC9DQ,16,6,17,3,4,0,0
36423,36423,monXuKkixVdhBVFyivtV0g,0,0,0,0,0,0,4
36424,36424,moreLBDDXJf5_heaQ7SLiw,3,1,4,2,0,0,0
36425,36425,moyXlPJai5TBmCi5Yo6BOQ,0,0,0,0,1,0,0
36426,36426,mozinUi6oLexgmkv9K4swA,8,6,8,10,9,10,5
36427,36427,mp-PSmM2ZN2vYBUVUFnMbw,8,13,10,15,7,12,28
36428,36428,mpA9lGYTyqDJyH74VePU9w,0,1,0,0,0,0,0
36429,36429,mpKugF-6CSFfFAMDoovf7g,0,0,0,0,2,0,0
36430,36430,mpQ_0oIoTBVOHoVq-qK7VQ,0,0,0,4,0,13,3
36431,36431,mqAIwd3U9I32qwOq3o_Fmw,5,8,8,20,9,51,76
36432,36432,mqDOqjYBYK4nzgDavVu2-w,3,2,6,5,3,2,2
36433,36433,mqPbUTDoIiT8GFp-sw0GPQ,4,3,1,1,0,1,0
36434,36434,mqdupqXoCVNC4BxHkbU4EA,0,0,0,0,4,0,0
36435,36435,mqhtMsp5OwpeFGF9jhOzxQ,0,0,1,0,1,0,0
36436,36436,mqirAfowyCmQ_4y2DzpVWA,0,0,1,0,0,0,2
36437,36437,mqqpu_OBoaQmtA4wFfG-Yg,186,156,214,226,255,535,433
36438,36438,mr1se4O9DsyezKYLeFmZGw,3,3,3,4,5,0,2
36439,36439,mr5hwhIb_qfpTg9mbWHgsQ,15,23,15,20,23,12,13
36440,36440,mr6wKAlHJtSx7nkXOPjLfQ,1,1,1,0,0,0,0
36441,36441,mrCQSVti0ZkIirg3IrOY8w,1,2,0,0,1,0,0
36442,36442,mrGf3zuXVfmNAP0AagS_IA,1,0,0,0,1,1,0
36443,36443,mrK_BUjCiUWRtl5Nk8Z1Ng,1,3,1,0,4,0,0
